 ALPHA_H ; BETA ; D_AGAP ; R_ROT_OUT ; TX_ROT ; TX_ST ; TY_ROT ; TY_ST ; TZ_ROT ; TZ_ST ;
    0.1600000000000000E+01 ;    0.1000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;    0.2052713334613587E-03 ;    0.5942294304902283E-04 ;   -0.3908586015941510E-03 ;   -0.1569581667863163E-05 ;    0.2052154071379486E-04 ;    0.2215136610573777E-05 ;
    0.1800000000000000E+01 ;    0.1000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;    0.2258930383941438E-03 ;    0.6905026230450208E-04 ;    0.8357615778358431E-04 ;    0.4891749639759754E-05 ;    0.3528106579240369E-05 ;   -0.3070282524432255E-05 ;
    0.2000000000000000E+01 ;    0.1000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.1096752891313807E-03 ;    0.5869758636313350E-04 ;   -0.4582375548363512E-03 ;   -0.6039439518334845E-05 ;   -0.4290992113122348E-04 ;    0.7819857101035862E-05 ;
    0.1400000000000000E+01 ;    0.2000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.1720426273240002E-04 ;    0.8881275957475137E-04 ;   -0.3273385064659386E-04 ;   -0.6468197173890138E-05 ;   -0.9046872670548283E-05 ;   -0.3015398812868338E-05 ;
    0.1600000000000000E+01 ;    0.2000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.7797700397358135E-04 ;    0.1187746097660488E-03 ;   -0.4454910895251004E-04 ;   -0.4626485190844089E-05 ;   -0.2385484584998877E-04 ;    0.3535324784762731E-05 ;
    0.1800000000000000E+01 ;    0.2000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.1737939775098232E-03 ;    0.1408341752002506E-03 ;    0.1451850372276575E-03 ;   -0.5703726561008665E-05 ;    0.3595665191842758E-04 ;    0.1142529806339735E-04 ;
    0.2000000000000000E+01 ;    0.2000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.1772943845540173E-04 ;    0.1581136560227503E-03 ;   -0.1360282083979352E-03 ;   -0.4266712829580628E-05 ;   -0.7186082591018752E-05 ;   -0.4572244176503303E-05 ;
    0.1400000000000000E+01 ;    0.3000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;    0.1113363850456589E-03 ;   -0.2910501012289782E-04 ;    0.8108185603670755E-04 ;    0.2570067712689320E-05 ;    0.2277851494884438E-04 ;   -0.3589445580843675E-05 ;
    0.1600000000000000E+01 ;    0.3000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.1712057782659735E-03 ;    0.6738467255795726E-04 ;    0.8655892234175802E-04 ;   -0.2804318838262567E-05 ;    0.1648169581543725E-04 ;    0.4998988243716934E-05 ;
    0.1800000000000000E+01 ;    0.3000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.3896924494102772E-04 ;    0.1144034635834143E-03 ;    0.1025492030712892E-03 ;   -0.4789839650107840E-05 ;    0.2176831738912826E-04 ;   -0.9064795537468007E-05 ;
    0.2000000000000000E+01 ;    0.3000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.2062771605718526E-03 ;    0.1599677602754849E-03 ;   -0.3617670105818568E-04 ;    0.2710506132116130E-05 ;   -0.2658751822689246E-05 ;   -0.3414657306081849E-05 ;
    0.1400000000000000E+01 ;    0.4000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;    0.2082488314396553E-03 ;   -0.2301973669303742E-03 ;    0.2167221267122317E-04 ;    0.7633871024974301E-05 ;    0.2934169455891514E-04 ;    0.1294653047321268E-04 ;
    0.1600000000000000E+01 ;    0.4000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;    0.2040132514995126E-03 ;   -0.5856788378379473E-04 ;    0.1766712041184895E-04 ;    0.1937312708928170E-04 ;    0.1724725443839874E-04 ;   -0.4112073449859877E-05 ;
    0.1800000000000000E+01 ;    0.4000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.3186832022809298E-04 ;    0.3666115733393189E-04 ;    0.7391380374079708E-04 ;   -0.8813034150448933E-06 ;    0.2348622809509698E-04 ;   -0.1019706018879857E-04 ;
    0.2000000000000000E+01 ;    0.4000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.1351624873968058E-04 ;    0.1141696634618289E-03 ;   -0.4082612767368627E-04 ;   -0.5158996334240734E-05 ;   -0.5106330132907328E-05 ;    0.1033521422033522E-04 ;
    0.1400000000000000E+01 ;    0.5000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;    0.6358696420433945E-03 ;   -0.5693038586997234E-03 ;   -0.9650128007336956E-04 ;    0.7058365401171061E-05 ;   -0.3633366650140983E-04 ;    0.1308766623504531E-04 ;
    0.1600000000000000E+01 ;    0.5000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;    0.2420902063340346E-03 ;   -0.2917038902419979E-03 ;    0.1535826626517345E-04 ;    0.1013735586527402E-04 ;    0.2318427854236162E-04 ;    0.1170839354149239E-04 ;
    0.1800000000000000E+01 ;    0.5000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;    0.1671933795122101E-03 ;   -0.1095331488558919E-03 ;    0.2495386633527961E-04 ;    0.1238954375932266E-04 ;    0.5226071584237358E-04 ;   -0.1625873598504247E-05 ;
    0.2000000000000000E+01 ;    0.5000000000000000E+00 ;    0.2000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.1622393179464623E-04 ;    0.2762372598415444E-04 ;   -0.1926419373400958E-04 ;   -0.2457216186755240E-05 ;    0.2007594536209366E-04 ;    0.5564138472474221E-05 ;
    0.1400000000000000E+01 ;    0.1000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;    0.1362719880891856E-03 ;    0.2051664155754140E-04 ;    0.3585930055759785E-03 ;    0.3434946376564783E-05 ;    0.4399794826186141E-04 ;    0.2157466689959061E-05 ;
    0.1600000000000000E+01 ;    0.1000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;    0.3366357195225312E-03 ;    0.2826905155843390E-04 ;   -0.2957923921337758E-03 ;   -0.5462663327286531E-06 ;   -0.4194016702045696E-04 ;   -0.7693461970651794E-06 ;
    0.1800000000000000E+01 ;    0.1000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;    0.6427880327006359E-03 ;    0.2073754929540033E-04 ;   -0.6889811380913673E-03 ;   -0.4789287007636250E-05 ;   -0.3785933355117267E-04 ;   -0.4127309210045301E-06 ;
    0.2000000000000000E+01 ;    0.1000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;    0.2425706115753503E-03 ;    0.1703579447394752E-04 ;    0.3252159496538973E-04 ;    0.6226999993610999E-05 ;    0.3864429080072805E-04 ;    0.2657315102946754E-06 ;
    0.1400000000000000E+01 ;    0.2000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;    0.4158333700851032E-04 ;    0.2228154770088864E-04 ;    0.3261590875280594E-04 ;    0.2520238500696568E-06 ;   -0.4600212696076765E-06 ;   -0.9229671595069838E-06 ;
    0.1600000000000000E+01 ;    0.2000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;   -0.8875865181559688E-05 ;    0.3708801427926759E-04 ;   -0.3185779062029329E-04 ;   -0.3783482162182191E-05 ;    0.1557902881127358E-04 ;   -0.9231393100434942E-06 ;
    0.1800000000000000E+01 ;    0.2000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;   -0.6140575072110260E-04 ;    0.4528672820140172E-04 ;   -0.7190265211971648E-04 ;   -0.1775389968327501E-05 ;   -0.2902713244674576E-04 ;   -0.2065689013097878E-05 ;
    0.2000000000000000E+01 ;    0.2000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;   -0.1028923085950402E-03 ;    0.4562183214574006E-04 ;    0.9410451591196237E-04 ;    0.2416409445134002E-05 ;    0.1283739980878543E-04 ;    0.4965498133425803E-05 ;
    0.1400000000000000E+01 ;    0.3000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;   -0.1147818284563347E-05 ;   -0.4385438152741204E-04 ;    0.6764249186289858E-04 ;    0.6196676026979548E-05 ;    0.3381368870100213E-04 ;    0.3311459587710780E-06 ;
    0.1600000000000000E+01 ;    0.3000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;    0.3115069533577221E-04 ;   -0.7868488420662276E-05 ;    0.7586898103480146E-04 ;    0.2568921028275366E-05 ;    0.1161473687739596E-04 ;    0.9369409436005045E-06 ;
    0.1800000000000000E+01 ;    0.3000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;   -0.5159395101920702E-04 ;    0.1998873918892119E-04 ;   -0.8552535572475221E-05 ;   -0.1230107160314193E-05 ;    0.1785319060112879E-04 ;    0.3622054565635796E-05 ;
    0.2000000000000000E+01 ;    0.3000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;   -0.9643861709826805E-04 ;    0.3910969278291674E-04 ;    0.5861089892226330E-04 ;    0.4829089462892897E-05 ;    0.3126211245677160E-05 ;    0.2290255082714265E-05 ;
    0.1400000000000000E+01 ;    0.4000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;    0.1459002442047870E-03 ;   -0.1832005356574455E-03 ;    0.2298945463154569E-04 ;    0.7379784769282740E-05 ;    0.2428650498880289E-04 ;   -0.1096766655918743E-05 ;
    0.1600000000000000E+01 ;    0.4000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;    0.1120757831663885E-03 ;   -0.9719496083708366E-04 ;   -0.1857422334217287E-05 ;    0.2557348641699939E-05 ;    0.2965251624557613E-04 ;   -0.6436898482277636E-05 ;
    0.1800000000000000E+01 ;    0.4000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;   -0.3220662769243032E-04 ;   -0.3995969941739848E-04 ;   -0.4837165657220650E-04 ;    0.2177685750162605E-05 ;    0.5099612550842772E-06 ;   -0.1595057984644819E-05 ;
    0.2000000000000000E+01 ;    0.4000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;   -0.1108651467409016E-03 ;    0.3562641170099452E-05 ;   -0.1505840720129222E-04 ;   -0.3150361624687720E-05 ;   -0.8640101031549763E-05 ;    0.1589747462012184E-06 ;
    0.1400000000000000E+01 ;    0.5000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;    0.3402836523786878E-03 ;   -0.3934784916263268E-03 ;   -0.2573145606758402E-04 ;    0.4267046862677668E-05 ;    0.3191949524939246E-04 ;   -0.8660083743613430E-05 ;
    0.1600000000000000E+01 ;    0.5000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;    0.1687521946889770E-03 ;   -0.2471746681516621E-03 ;    0.3902161003632958E-04 ;   -0.9476496553137477E-05 ;   -0.1655265744952503E-04 ;   -0.3781876338525123E-05 ;
    0.1800000000000000E+01 ;    0.5000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;    0.1100352403866574E-03 ;   -0.1520562984397537E-03 ;    0.2863172102292882E-04 ;    0.6866618579968847E-05 ;   -0.4383432178246222E-04 ;    0.9768239998779431E-05 ;
    0.2000000000000000E+01 ;    0.5000000000000000E+00 ;    0.2500000000000000E+01 ;    0.7500000000000000E+01 ;    0.1531858548981591E-03 ;   -0.7024978465821660E-04 ;   -0.4455299103968027E-04 ;   -0.1001437897443091E-04 ;    0.3767055811212226E-04 ;    0.3743338111745915E-05 ;
    0.1400000000000000E+01 ;    0.1000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.3134019004057874E-03 ;    0.6133722146532230E-05 ;   -0.2925530082285833E-03 ;   -0.5596951975681456E-06 ;   -0.2093245084299744E-04 ;    0.2904527171005829E-06 ;
    0.1600000000000000E+01 ;    0.1000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.1968154099504783E-03 ;    0.7840128751265554E-05 ;   -0.1508739393582809E-03 ;   -0.2925497642898585E-05 ;   -0.2258133132280332E-05 ;   -0.3585875879338217E-06 ;
    0.1800000000000000E+01 ;    0.1000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.1358835949699101E-03 ;    0.5193616281896583E-05 ;   -0.3609302621579322E-03 ;   -0.7645535710728782E-06 ;   -0.2811304644386216E-04 ;    0.4320447076345418E-06 ;
    0.2000000000000000E+01 ;    0.1000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.3558968052955979E-03 ;    0.3069472409972612E-05 ;   -0.8815173829319904E-05 ;   -0.4121200367472571E-06 ;   -0.3605865866099285E-05 ;    0.5003212699331980E-06 ;
    0.1400000000000000E+01 ;    0.2000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.8924272449804891E-04 ;    0.1570545109447796E-05 ;   -0.2369402183223612E-04 ;    0.1492354347181837E-05 ;    0.1738745466032366E-04 ;   -0.2271705089363854E-06 ;
    0.1600000000000000E+01 ;    0.2000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.9603686824986465E-04 ;    0.8669808861470173E-05 ;   -0.1356709653620291E-03 ;   -0.1408442175510787E-06 ;   -0.5127170621180650E-06 ;    0.1065937241211336E-05 ;
    0.1800000000000000E+01 ;    0.2000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.1476635293941564E-04 ;    0.1079466595275963E-04 ;    0.1195091772304136E-03 ;   -0.3724507888816344E-07 ;    0.2061616888009373E-04 ;    0.7177457130782900E-07 ;
    0.2000000000000000E+01 ;    0.2000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.5987518418532737E-04 ;    0.1314980306502947E-04 ;    0.1617974632542382E-03 ;   -0.1131844050432465E-05 ;    0.1268294093949659E-04 ;    0.1467129341388655E-07 ;
    0.1400000000000000E+01 ;    0.3000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.4173770951378788E-04 ;   -0.3659719693253749E-04 ;   -0.4415197090555059E-04 ;    0.1037135919304214E-05 ;   -0.1441421265321084E-05 ;    0.8670468185058559E-06 ;
    0.1600000000000000E+01 ;    0.3000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.3003471220879928E-04 ;   -0.1300727392374978E-04 ;   -0.1032477870706683E-04 ;    0.9707522290867479E-06 ;    0.1193553356057943E-04 ;    0.1400474723629639E-05 ;
    0.1800000000000000E+01 ;    0.3000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.3219748633639136E-04 ;   -0.4155980720398771E-05 ;   -0.4351762779552776E-04 ;    0.1045654988480717E-05 ;   -0.2113581607752768E-04 ;   -0.1231181997601229E-05 ;
    0.2000000000000000E+01 ;    0.3000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.3009110032419434E-04 ;    0.6118444710635886E-05 ;   -0.2471516214489488E-04 ;    0.9540257332499138E-06 ;   -0.3715035599466398E-05 ;    0.1440133630479596E-05 ;
    0.1400000000000000E+01 ;    0.4000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.1487541032103237E-03 ;   -0.1141186399732690E-03 ;   -0.6991663745368937E-04 ;   -0.1721846287930657E-05 ;   -0.1865808436060198E-05 ;   -0.2099250903071066E-05 ;
    0.1600000000000000E+01 ;    0.4000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.6568936282255836E-04 ;   -0.7170431081320071E-04 ;    0.4521432359120701E-04 ;   -0.2660053452540123E-05 ;   -0.9614183233845753E-05 ;   -0.1841604210571946E-05 ;
    0.1800000000000000E+01 ;    0.4000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.1638119526935696E-03 ;   -0.4256643889699032E-04 ;   -0.2023419221751465E-04 ;    0.5541293951837362E-06 ;    0.1099452838127748E-04 ;    0.3431339002041382E-06 ;
    0.2000000000000000E+01 ;    0.4000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.4990343381990342E-04 ;   -0.2304113508918447E-04 ;    0.2009960479718372E-03 ;   -0.9564592710976202E-06 ;    0.2475042936326814E-04 ;    0.1544846482909154E-05 ;
    0.1400000000000000E+01 ;    0.5000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.4215131163360124E-03 ;   -0.2343683165132714E-03 ;    0.1956649406727897E-04 ;   -0.3013602290098126E-05 ;   -0.3192855390685861E-05 ;    0.1408890822768403E-05 ;
    0.1600000000000000E+01 ;    0.5000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.1215865503029452E-03 ;   -0.1678551903332477E-03 ;   -0.2493778546918782E-04 ;   -0.4052879782190347E-05 ;   -0.6212889636340111E-04 ;   -0.6429326755641277E-05 ;
    0.1800000000000000E+01 ;    0.5000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;    0.1232134909543881E-03 ;   -0.1068468743855328E-03 ;   -0.6358571818151446E-05 ;    0.3641405855279731E-05 ;   -0.2742974553910294E-04 ;   -0.1454645520510130E-06 ;
    0.2000000000000000E+01 ;    0.5000000000000000E+00 ;    0.3000000000000000E+01 ;    0.7500000000000000E+01 ;   -0.4310387440144691E-04 ;   -0.6855586877551810E-04 ;    0.6242778364103800E-04 ;   -0.2175717507328203E-05 ;    0.1914684873005260E-04 ;    0.2065684803084516E-06 ;
